event_time,state,location,latitude,longitude,title,source_url,source_domain,matched_alias,label,confidence
2026-04-26T07:00:00+00:00,Taraba,Jalingo,8.89200,11.37710,Taraba Floods: Many Houses Submerged Following Heavy Rainfall in Jalingo #trusttvnews #Taraba #Flood - instagram.com,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9oMDh5b0xPZ0YyeHIwQVhxaWVtQ1pDdEtyanVCXzZLa0RoaXU2OV9rM1pKWl9RWThvVjBPQWI2UWZIWFR6S1NiRjhhd0pFazRXNE1tSXdR?oc=5,instagram.com,jalingo,1,news_reported_physical_impact
2026-04-27T05:03:06+00:00,Taraba,Jalingo,8.89200,11.37710,"After Heavy Rainfall, Taraba Agency Assesses Flooded Areas In Jalingo - leadership.ng",https://news.google.com/rss/articles/CBMilgFBVV95cUxQRFZBRkN4UUNBZUtxa3JrMUE5T3ZEOE4xeUc0N1hrSEtuaG9sNDVyck92ZUlBLWlBaFZ1a191c0FYd0huRzQ2cnRaY3F5U1FibGxKU240WHRqMWJKb0pLaXgtRlVpQTRacThFSFAwTHBtVENwb3VzcmhmOXdBbmRyVzA0N2ZXQ29KQ3VyblFMWFAzcENLaHc?oc=5,leadership.ng,jalingo,1,news_reported_physical_impact
2026-04-27T05:03:06+00:00,Taraba,Jalingo,8.89200,11.37710,"After Heavy Rainfall, Taraba Agency Assesses Flooded Areas In Jalingo - LEADERSHIP Newspapers",https://news.google.com/rss/articles/CBMilgFBVV95cUxQRFZBRkN4UUNBZUtxa3JrMUE5T3ZEOE4xeUc0N1hrSEtuaG9sNDVyck92ZUlBLWlBaFZ1a191c0FYd0huRzQ2cnRaY3F5U1FibGxKU240WHRqMWJKb0pLaXgtRlVpQTRacThFSFAwTHBtVENwb3VzcmhmOXdBbmRyVzA0N2ZXQ29KQ3VyblFMWFAzcENLaHc?oc=5,LEADERSHIP Newspapers,jalingo,1,news_reported_physical_impact
2026-05-18T07:00:00+00:00,Kwara,Ilorin,8.49660,4.54210,"Flooding submerges collapsed Kwara bridge, traps commuters - Punch Newspapers",https://news.google.com/rss/articles/CBMihAFBVV95cUxOVEM0MXBmeEVwRVEyUFlGUVNGYmdQdW9Vdkk5RTc1NEpVbGdyZHNMVG9vVkFqR1lpX0FYV1lLQjJtd0tud2o0ZmdwLUVoVzljbTRWSkNDckRvLTRRallpc2NNUlN5aUt1Y2JYYlRyQzNCLVFXb3RBWUN3QmNycDBvdEgycWE?oc=5,Punch Newspapers,kwara,1,news_reported_physical_impact
2026-05-19T07:00:00+00:00,Anambra,Awka,6.21010,7.07410,"Floods submerge Foursquare Gospel Headquarters, Awka, others - Business News Nigeria",https://news.google.com/rss/articles/CBMimwFBVV95cUxNeWpZY1VNMDRtWXV3VUpNVkVtWVlnN2Nxay05U1E4am91UjhmSm9HZ1poZzNqWFFyWk44R3ZMckhDRGpDNHVVMVRrQjk0N3ZuSkYzY3cxM1ZZRW9RR205dWwzc0JCc1lNVi1JYk5SRDI1ZVNFN0N4REFfbF9CdWJtMFdpOEZJQUJqOTI0VWN3TGgyeE9POHpVX0luVQ?oc=5,Business News Nigeria,awka,1,news_reported_physical_impact
2026-05-19T07:00:00+00:00,Anambra,Awka,6.21010,7.07410,"Floods submerge Foursquare Gospel Headquarters, Awka, others - businessday.ng",https://news.google.com/rss/articles/CBMimwFBVV95cUxNeWpZY1VNMDRtWXV3VUpNVkVtWVlnN2Nxay05U1E4am91UjhmSm9HZ1poZzNqWFFyWk44R3ZMckhDRGpDNHVVMVRrQjk0N3ZuSkYzY3cxM1ZZRW9RR205dWwzc0JCc1lNVi1JYk5SRDI1ZVNFN0N4REFfbF9CdWJtMFdpOEZJQUJqOTI0VWN3TGgyeE9POHpVX0luVQ?oc=5,businessday.ng,awka,1,news_reported_physical_impact
2026-05-26T07:00:00+00:00,Anambra,Awka,6.21010,7.07410,Downpour: Several houses submerged as floods cut off Awka-Onitsha highway - vanguardngr.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNek04SVBfZFdJRWI2RkhBaTF1MGIxNGdxWXNPaEtsS0tYZEpObjBiLWdkNC15TWZkaFFUeGhfelZyVDhkcHFmbkJXQnJBSXV0M1l0WUcwNUlHY0V5ZnFNTEExTi1nSXUxTy1mdDRtNk9nN19xQkgtNjZSTmk3dUNyTkYtdzVuZkhPRmRKR0xxMkZvYmpsWUFPSTVQeVV6cDVFUFY3WklodS1sTGJuTEHSAbMBQVVfeXFMTWpacml3eUdQQnNHampHdFdHclEzLUJTUzk2OUVNUkkwR1paNHBtcWt4c0lWWE9zdy1lRVl1WXRldGZUZEh4VHFHUEU0dkhvSXlpREdmNWVLNi1JeTF2WkVCeUxJSHhReDVPUEg0eWZPNENodjlxU1d5ZUQ5SC1UbWNfZF9ONWpQamo0SkFjSGZrLW1YNi1LdEV2aWYyQlJzSlJYbWtWVmF5R0NLdDFvcHhtUGs?oc=5,vanguardngr.com,onitsha,1,news_reported_physical_impact
2026-05-26T07:00:00+00:00,Anambra,Awka,6.21010,7.07410,Downpour: Several houses submerged as floods cut off Awka-Onitsha highway - Vanguard News,https://news.google.com/rss/articles/CBMirgFBVV95cUxNek04SVBfZFdJRWI2RkhBaTF1MGIxNGdxWXNPaEtsS0tYZEpObjBiLWdkNC15TWZkaFFUeGhfelZyVDhkcHFmbkJXQnJBSXV0M1l0WUcwNUlHY0V5ZnFNTEExTi1nSXUxTy1mdDRtNk9nN19xQkgtNjZSTmk3dUNyTkYtdzVuZkhPRmRKR0xxMkZvYmpsWUFPSTVQeVV6cDVFUFY3WklodS1sTGJuTEHSAbMBQVVfeXFMTWpacml3eUdQQnNHampHdFdHclEzLUJTUzk2OUVNUkkwR1paNHBtcWt4c0lWWE9zdy1lRVl1WXRldGZUZEh4VHFHUEU0dkhvSXlpREdmNWVLNi1JeTF2WkVCeUxJSHhReDVPUEg0eWZPNENodjlxU1d5ZUQ5SC1UbWNfZF9ONWpQamo0SkFjSGZrLW1YNi1LdEV2aWYyQlJzSlJYbWtWVmF5R0NLdDFvcHhtUGs?oc=5,Vanguard News,onitsha,1,news_reported_physical_impact
2026-06-03T07:00:00+00:00,FCT,Abuja,9.07650,7.39860,"Flood submerges houses, shops, farms in FCT community - Daily Trust",https://news.google.com/rss/articles/CBMigAFBVV95cUxOay1vSl9KclVpdkJaVlJrdG84bmJGY3Z5aHpid2psc3pXMElsMm84VWVUM0ZZUXVrbnEzSUlaQ0ZOdGowWWVsUHd3NXJoYXNVd2RBLTRmMHozTUlSWWhhT1Q3QlJpbjdtVjJiNXJRM3FrSW0tdGNVN2I0U3k5M3BMTw?oc=5,Daily Trust,fct,1,news_reported_physical_impact
2026-06-20T07:00:00+00:00,Cross River,Calabar,4.95170,8.32200,Why Lagos-Calabar Coastal Highway has flooded sections — Umahi - Tribune Online,https://news.google.com/rss/articles/CBMikwFBVV95cUxOd3RoaHBQdHhyRkZWTm5EQV91SDdsZ2duT283Ul9uQXRZNW04Vjg2R1BobnRKd3NXcjkycWRTMnFXY2lacmRiZjdRaUIyTWFhOEt4R3NHNV9ZWEhBaWRqWHVLWlpZbm5VMnBwVlY4am1JWkFBdzBKeXI2TzZubjhiYzR6X2lseGs2MzFkaHBOYm1JbXfSAZgBQVVfeXFMT2pOckNEay1CUlkweUE4WWlBZlFTaDVsQzNCN1VmVDh4c25rWi1qVlZiUEsxc2hYY2dodDU3WlhnLXF0ZzlpWlJiUEJSTWJ0MGhHcndpTk4wOGpodGlEN01tTTdOMGJBa3ZSMk12d3hCOXpDYmdCZTdDcGlqc2JLOFlZdHlVQWpBcHN3MzZhVTlrclE5ZHJjNHY?oc=5,Tribune Online,calabar,1,news_reported_physical_impact
2026-06-22T07:00:00+00:00,Anambra,Awka,6.21010,7.07410,Three feared dead as flood sweeps through Onitsha after heavy rainfall - vanguardngr.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQU0tEZ054REJreXR2RHBhZWE0WG9kOXdwN3JmSldRczlYY0VpOWU5TW5GS1cxUHZYM0V2RGRVSjl6UkUyOVNvaEx3VnN5MDFxZm02QkNsRE5jd1VScGEwa1NWbkQyS0RuaUo0NWVxUkdPTDJGNnc2dGpDLUhDQ2lLNWFnTzdDaUZTaWdrOVpLdzhtckJtalJRZEdBSjVEYXB6VWM5bFZZUW5CX2vSAbABQVVfeXFMTXJxSVdFME9PeTcyYkg4aENucERMTklhUFhDWW5aTWRreVZ2MUVMWVcwQk1qV1l0OERfY3F3UlVVZlA3NGVTMzdfaXkxUmEyZnRudVhFS1J4Ym0zZWtLZGhWWmRCckRIZU9DeDRlYS1BMjRTQk5mYlgxSjRmMXpDR245R2VkTC1OZGdoMzVzbTU5YTZwWHlRQlJlOXlNTVVyaWRQQVdia2MzX09KUF9hX3U?oc=5,vanguardngr.com,onitsha,1,news_reported_physical_impact
2026-06-22T07:00:00+00:00,Benue,Makurdi,7.73370,8.52140,Scores displaced as flood ravages Otukpa community in Benue - Daily Post Nigeria,https://news.google.com/rss/articles/CBMilwFBVV95cUxOQzYtMHluMmZSaXVoTndkVzZ6Ti1jY0JITXJFaTFrMldWa3NsdnE3eXZhRlZKYVVOUWNEaTZtd2RsR1o1TEQ0NzNqaXVKN3l1YUlZTHF2bDVzaElHdmdreVM2b0hOS0UwVmYwd2NJdF9NXzFtTWs2TkhiVXJpUjhVM0xHdmxzYWpqMkp5UEFpTzBVc29la0xj?oc=5,Daily Post Nigeria,benue,1,news_reported_physical_impact
2026-06-22T07:00:00+00:00,Anambra,Awka,6.21010,7.07410,Three feared dead as flood sweeps through Onitsha after heavy rainfall - Vanguard News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQU0tEZ054REJreXR2RHBhZWE0WG9kOXdwN3JmSldRczlYY0VpOWU5TW5GS1cxUHZYM0V2RGRVSjl6UkUyOVNvaEx3VnN5MDFxZm02QkNsRE5jd1VScGEwa1NWbkQyS0RuaUo0NWVxUkdPTDJGNnc2dGpDLUhDQ2lLNWFnTzdDaUZTaWdrOVpLdzhtckJtalJRZEdBSjVEYXB6VWM5bFZZUW5CX2vSAbABQVVfeXFMTXJxSVdFME9PeTcyYkg4aENucERMTklhUFhDWW5aTWRreVZ2MUVMWVcwQk1qV1l0OERfY3F3UlVVZlA3NGVTMzdfaXkxUmEyZnRudVhFS1J4Ym0zZWtLZGhWWmRCckRIZU9DeDRlYS1BMjRTQk5mYlgxSjRmMXpDR245R2VkTC1OZGdoMzVzbTU5YTZwWHlRQlJlOXlNTVVyaWRQQVdia2MzX09KUF9hX3U?oc=5,Vanguard News,onitsha,1,news_reported_physical_impact
2026-06-23T07:00:00+00:00,Ogun,Abeokuta,7.14750,3.36190,"Two killed, four injured in Ogun auto crash as flood sweeps away teenage hawker - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMiugFBVV95cUxPUnhULUpjWjVVUS1sS2FiQVlVbE0yblRsTDZfQXY2YkZ5bkhLUzdWT3JKUmFwZ0l1V0hnVGlQdS1jcDhqTEtvdjFnSS01OGQySGxuXzdCVzVJVEgyQmpOcUZoeFNtN1d2Z3QxRDRMU0NNTGVaNjNHekY4TkZsQmg5OFFBS2lPaFE4M3VFUTBZbGx6V3RlZmhILWFRNVhwUy1INWdjSk9odUNfTkJaY2U5OVk5bk5Ma0Q1NXc?oc=5,The Guardian Nigeria News,ogun,1,news_reported_physical_impact
2026-06-23T07:00:00+00:00,Ogun,Abeokuta,7.14750,3.36190,"Two killed, four injured in Ogun auto crash as flood sweeps away teenage hawker - guardian.ng",https://news.google.com/rss/articles/CBMiugFBVV95cUxPUnhULUpjWjVVUS1sS2FiQVlVbE0yblRsTDZfQXY2YkZ5bkhLUzdWT3JKUmFwZ0l1V0hnVGlQdS1jcDhqTEtvdjFnSS01OGQySGxuXzdCVzVJVEgyQmpOcUZoeFNtN1d2Z3QxRDRMU0NNTGVaNjNHekY4TkZsQmg5OFFBS2lPaFE4M3VFUTBZbGx6V3RlZmhILWFRNVhwUy1INWdjSk9odUNfTkJaY2U5OVk5bk5Ma0Q1NXc?oc=5,guardian.ng,ogun,1,news_reported_physical_impact
2026-06-24T07:00:00+00:00,Cross River,Calabar,4.95170,8.32200,"Widows, Children Left Homeless As Flood Ravages Community Along Calabar–Itu Highway - Independent Newspaper Nigeria",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPbmNaekx2ZDlkdUJWZmJFUWc2THBqclptS0FCeTVSTS1VMGVreHhzNV9meVE1NDNvV3Nqb1RBOXhxV0Q5QWtEZUktY05uZmpqQnNCS3c0UFdGRTNTZ3V2UjFKa0pMaDdfalR2akdlWk5TdFp6WV9XSTBYMzFKVkJwb2lPUU9WYzBCaTQwNHYtM3ZuVWNHVnNqcmhabmV5NTdKemxnSW1CWWsyZw?oc=5,Independent Newspaper Nigeria,calabar,1,news_reported_physical_impact
2026-06-24T07:00:00+00:00,Cross River,Calabar,4.95170,8.32200,"Widows, Children Left Homeless As Flood Ravages Community Along Calabar–Itu Highway - independent.ng",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPbmNaekx2ZDlkdUJWZmJFUWc2THBqclptS0FCeTVSTS1VMGVreHhzNV9meVE1NDNvV3Nqb1RBOXhxV0Q5QWtEZUktY05uZmpqQnNCS3c0UFdGRTNTZ3V2UjFKa0pMaDdfalR2akdlWk5TdFp6WV9XSTBYMzFKVkJwb2lPUU9WYzBCaTQwNHYtM3ZuVWNHVnNqcmhabmV5NTdKemxnSW1CWWsyZw?oc=5,independent.ng,calabar,1,news_reported_physical_impact
2026-06-26T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Lagos residents stranded as floods cut off Ajah, Mafoluku communities - vanguardngr.com",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQN2JEalRtVFBrdWFBOWttN0ZIMTl4c1pRMjhJbGVBR1hjYkhrVms3Y1V6QTFzLTNreldPWWNzZ3g3U0F1cmFWUkJ0aHhKdjFpSHROa1BDQzdXc3RXcU9KeFhmdER1OUtPUWpLZUhDaUp6NEp5eENrRWI2RjFwdWoyUWkzT3dNOE44Z2lwRncwaUJSMGNKQzBUVmcwU21Da3dETlVrNG1zUXTSAa4BQVVfeXFMTUpqNlRpZXBIVnMzUTk5RllTYndvMkZ6ZlY4SElwdXRWdF9rNTBGWHU3R1dqdi1wUk0yWVFlQzMyUTFxN3ljd09KeWlydm9icFBBdFFMbWk1YVg4YmhDVmJfY0tkYWk2WmJFbVg0YjlUb0FlWGhNUlBOWmNOckpGNnpkWFdFVDBQZnpQWmR1bTZDRmZicGZDQXA0NE9GOUdCaVE2R1hHTWhHZWUxQ1Z3?oc=5,vanguardngr.com,lagos,1,news_reported_physical_impact
2026-06-26T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Lagos residents stranded as floods cut off Ajah, Mafoluku communities - Vanguard News",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQN2JEalRtVFBrdWFBOWttN0ZIMTl4c1pRMjhJbGVBR1hjYkhrVms3Y1V6QTFzLTNreldPWWNzZ3g3U0F1cmFWUkJ0aHhKdjFpSHROa1BDQzdXc3RXcU9KeFhmdER1OUtPUWpLZUhDaUp6NEp5eENrRWI2RjFwdWoyUWkzT3dNOE44Z2lwRncwaUJSMGNKQzBUVmcwU21Da3dETlVrNG1zUXTSAa4BQVVfeXFMTUpqNlRpZXBIVnMzUTk5RllTYndvMkZ6ZlY4SElwdXRWdF9rNTBGWHU3R1dqdi1wUk0yWVFlQzMyUTFxN3ljd09KeWlydm9icFBBdFFMbWk1YVg4YmhDVmJfY0tkYWk2WmJFbVg0YjlUb0FlWGhNUlBOWmNOckpGNnpkWFdFVDBQZnpQWmR1bTZDRmZicGZDQXA0NE9GOUdCaVE2R1hHTWhHZWUxQ1Z3?oc=5,Vanguard News,lagos,1,news_reported_physical_impact
2026-06-28T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,Flood Hits Parts Of Lagos After Downpour - The Whistler Newspaper,https://news.google.com/rss/articles/CBMickFVX3lxTE91Znh5bzZvV1ZKN2VUS1dGZE5BcGdNY1hua1o0RHhQNENINHlZOEYxY0d1VFFTVDBhSnJEdjZYeFJBODlsbHRfcUpfMDNldmVycVc3bkxKVWNkc29JN2NtQ0dhLTFQdWFJeXBtUXcyVGhfZw?oc=5,The Whistler Newspaper,lagos,1,news_reported_physical_impact
2026-06-29T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Motorists, commuters stranded as floods submerge Lagos roads - vanguardngr.com",https://news.google.com/rss/articles/CBMinAFBVV95cUxOWS1qdlU0ZXFwZUQzZ0Y1bnBQWGxWNnUtWEc0SjRGQTZQbmhzUzhHQ05mdlF1aGxnWVZVendLT2g4cDhYRXdEMkdHY0h0SWRBT2pLLVEwUzlnMHhxQmhXMFota1UydGJINkN4SFJWNHNYWV9LMWRzZ1hCS3ZGaUdtMFFleThsc2pZSm5XcUEzajliMnVHdFJBaURQNGnSAaIBQVVfeXFMTlRwR296Ny1pMFduT25TRWdZMU9KMUNYWndMYU5ZR1h2ZmZqVlA2RFlJODZHaEJNX2R0a1dHYVZwUDI2WllRX3otV1BVN2QyU0Y2c3E1Q1RCUkFpaEt5Vmh5eEJwUjZCZThhSlBXa1JETThhY3g0X3ZObi0yTUtvSFN6Vk5taFNJUVdfaFAxdk53cjhSMU5xRmlDczNFdDBvOTl3?oc=5,vanguardngr.com,lagos,1,news_reported_physical_impact
2026-06-29T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Roads, homes submerged as floods afflict Lagos communities - thecable.ng",https://news.google.com/rss/articles/CBMiigFBVV95cUxNb0lKZjZybjBEYXBkNmxPdkdtR0FuYWVWOHFTaGJOZzR2TVc2dUduYTAwRUtpWmd6SllTckNPOFFuVkY3cHFBRVh6aUxaaHh3ZGZNTFlYVjdYYllPRVFMVXltMUNmZWkyVnl2TFJUSzdwMzNybmQzVDFBWjV2NHNNTzNPWklYemJnMlE?oc=5,thecable.ng,lagos,1,news_reported_physical_impact
2026-06-29T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Motorists, commuters stranded as floods submerge Lagos roads - Vanguard News",https://news.google.com/rss/articles/CBMinAFBVV95cUxOWS1qdlU0ZXFwZUQzZ0Y1bnBQWGxWNnUtWEc0SjRGQTZQbmhzUzhHQ05mdlF1aGxnWVZVendLT2g4cDhYRXdEMkdHY0h0SWRBT2pLLVEwUzlnMHhxQmhXMFota1UydGJINkN4SFJWNHNYWV9LMWRzZ1hCS3ZGaUdtMFFleThsc2pZSm5XcUEzajliMnVHdFJBaURQNGnSAaIBQVVfeXFMTlRwR296Ny1pMFduT25TRWdZMU9KMUNYWndMYU5ZR1h2ZmZqVlA2RFlJODZHaEJNX2R0a1dHYVZwUDI2WllRX3otV1BVN2QyU0Y2c3E1Q1RCUkFpaEt5Vmh5eEJwUjZCZThhSlBXa1JETThhY3g0X3ZObi0yTUtvSFN6Vk5taFNJUVdfaFAxdk53cjhSMU5xRmlDczNFdDBvOTl3?oc=5,Vanguard News,lagos,1,news_reported_physical_impact
2026-06-29T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Roads, homes submerged as floods afflict Lagos communities - TheCable",https://news.google.com/rss/articles/CBMiigFBVV95cUxNb0lKZjZybjBEYXBkNmxPdkdtR0FuYWVWOHFTaGJOZzR2TVc2dUduYTAwRUtpWmd6SllTckNPOFFuVkY3cHFBRVh6aUxaaHh3ZGZNTFlYVjdYYllPRVFMVXltMUNmZWkyVnl2TFJUSzdwMzNybmQzVDFBWjV2NHNNTzNPWklYemJnMlE?oc=5,TheCable,lagos,1,news_reported_physical_impact
2026-06-30T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Floods displace Lagos residents, shut businesses, disrupt traffic - vanguardngr.com",https://news.google.com/rss/articles/CBMiogFBVV95cUxPbWkxVk9jSV9PWDczaHVCSzM2OWZCSzZYMVNhV011QkgwRUo4cmZZTXNrNVRLZkd1bmVydl9KZEJSbXlhT00tem9WWWY4amg0NHJrVEw2Sk1vNXhMTjRjVFVIVHlzRVp4cHRFRHRzb2tleVhXSnFRTFZWTWpoX3VxdWxXV0p0MmVVbnpBZ0lMODZ4dDA5eWxmTWhEREtPTjNCOFHSAacBQVVfeXFMT2prX3h3eXg0S3dHNVpSTnhaSHFERVBTTkl3RGozOWR4YUJ0M056b2tZZngtRkhaMWJPckN2cmVvNFZoS0VuN0JCMkVtMWluUVdCdHFtMmtfNU5iRmVUVDduRG5mdF95eDZ5TGpWTXIyMnVPbHpnVmk1UUt3d3JCakpvSDhBcm5fTEhEMG9iZW1WMEtVTHF5eDBwTDQ3T1dVMHg2MHpCaEk?oc=5,vanguardngr.com,lagos,1,news_reported_physical_impact
2026-06-30T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,The human cost of persistent rainfall as flood ravages Lagos - EnviroNews Nigeria,https://news.google.com/rss/articles/CBMimwFBVV95cUxQRHJacmJQWHJRSzRzbkpOVjNJQlVkaVNfeXB0eG0yMDdlX05KWnpfMFlzZHZxdDV2OGx4M3ZoVnlONVAzRlBSckN4UVF1LWhweGtxY0thSTVXcF9JTjR3cG5hZzN4M2sxbk5lbHZZSEMzYW5qN284SDlyTk5CcGVJSHJCVzBxc2hNX0dMQmR4TjdRaE55a3pibzJHWQ?oc=5,EnviroNews Nigeria,lagos,1,news_reported_physical_impact
2026-06-30T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Floods displace Lagos residents, shut businesses, disrupt traffic - Vanguard News",https://news.google.com/rss/articles/CBMiogFBVV95cUxPbWkxVk9jSV9PWDczaHVCSzM2OWZCSzZYMVNhV011QkgwRUo4cmZZTXNrNVRLZkd1bmVydl9KZEJSbXlhT00tem9WWWY4amg0NHJrVEw2Sk1vNXhMTjRjVFVIVHlzRVp4cHRFRHRzb2tleVhXSnFRTFZWTWpoX3VxdWxXV0p0MmVVbnpBZ0lMODZ4dDA5eWxmTWhEREtPTjNCOFHSAacBQVVfeXFMT2prX3h3eXg0S3dHNVpSTnhaSHFERVBTTkl3RGozOWR4YUJ0M056b2tZZngtRkhaMWJPckN2cmVvNFZoS0VuN0JCMkVtMWluUVdCdHFtMmtfNU5iRmVUVDduRG5mdF95eDZ5TGpWTXIyMnVPbHpnVmk1UUt3d3JCakpvSDhBcm5fTEhEMG9iZW1WMEtVTHF5eDBwTDQ3T1dVMHg2MHpCaEk?oc=5,Vanguard News,lagos,1,news_reported_physical_impact
2026-07-01T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Nigeria: Lagos Submerged As Floods Sack Homes, Paralyse Traffic, Halts Businesses - allAfrica.com",https://news.google.com/rss/articles/CBMiW0FVX3lxTE85bkpNTnEzNWx3QkRGZ3hEaU9nZDUzSEo2c1hiQk9KMklockRNUTZCMXR6VkZDWFF1cUl4M0RrUHFuSmFnRHBvcnFaM3BYVFo5a2VHeXduMjFfaDA?oc=5,allAfrica.com,lagos,1,news_reported_physical_impact
2026-07-01T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Lagos submerged as floods sack homes, paralyse traffic, halts businesses - vanguardngr.com",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZ1QwWm1Tbm9wQ1pKVnFiMUhXa01RV3Qzc2FEbUF2ZG4yenpzaXJ4YmtMNTZmYkxXYU1FUEQ1VWg1TmowSEVucE5QTHRUVXZ1OExpNzdTVkRaQWdiQzJxQ2hrWDVHUk1XRDFwV24tT3FBMW1rMDE5RktyRHFPVGlLakZLQ2Z3ZHI1dGxCb2ZjZHNlVmxkWElQTTZjLTVCUDRfTmJ5b3V1S1p4OWfSAbABQVVfeXFMUDNiRGM1dWpkYTVIaEhfUF9TSHFicUFoSTQ2dkFsNldtNDRTNnVPMVFpM29ZTFFWMjltOXB5VFVhM1gzMmpQNlNKZ0hCZGZMQkJVRGgwWXBZQ0JUZWpRR0JmcnNRbjZEcDBvbjcydy1sd3hJYUNSYUJfM1I1dUpuVkdLSjh1bEU4MTBTTmlBQ2NHOWljeXZnRTV2a2ZyNlh6c0JNQnhpZWtvUFhqbHFYemM?oc=5,vanguardngr.com,lagos,1,news_reported_physical_impact
2026-07-01T07:00:00+00:00,Lagos,Ikeja,6.60180,3.35150,"Lagos submerged as floods sack homes, paralyse traffic, halts businesses - Vanguard News",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZ1QwWm1Tbm9wQ1pKVnFiMUhXa01RV3Qzc2FEbUF2ZG4yenpzaXJ4YmtMNTZmYkxXYU1FUEQ1VWg1TmowSEVucE5QTHRUVXZ1OExpNzdTVkRaQWdiQzJxQ2hrWDVHUk1XRDFwV24tT3FBMW1rMDE5RktyRHFPVGlLakZLQ2Z3ZHI1dGxCb2ZjZHNlVmxkWElQTTZjLTVCUDRfTmJ5b3V1S1p4OWfSAbABQVVfeXFMUDNiRGM1dWpkYTVIaEhfUF9TSHFicUFoSTQ2dkFsNldtNDRTNnVPMVFpM29ZTFFWMjltOXB5VFVhM1gzMmpQNlNKZ0hCZGZMQkJVRGgwWXBZQ0JUZWpRR0JmcnNRbjZEcDBvbjcydy1sd3hJYUNSYUJfM1I1dUpuVkdLSjh1bEU4MTBTTmlBQ2NHOWljeXZnRTV2a2ZyNlh6c0JNQnhpZWtvUFhqbHFYemM?oc=5,Vanguard News,lagos,1,news_reported_physical_impact
2026-07-01T11:47:08+00:00,Lagos,Ikeja,6.60180,3.35150,"Lagos Flooded as Rains Bring Traffic, Businesses to Standstill - allAfrica.com",https://news.google.com/rss/articles/CBMia0FVX3lxTE5naTBRTmthX0cxNkp5aWxpQkpvTkw4SG03d0dBamlRYkxib3JmNVJ4R3FpRGIwSVlOcHBFRzdqSkVtdVA5enA0Qi1LX0JodG1jTnBCcTNZSDhmWGp5ckNaZUZsMjhia2IxUkNN?oc=5,allAfrica.com,lagos,1,news_reported_physical_impact
2026-07-01T16:42:54+00:00,Ondo,Akure,7.25710,5.20580,Ondo threatens demolition as flood ravages Akure communities - The Hope Newspaper,https://news.google.com/rss/articles/CBMimgFBVV95cUxOdTllVVBjNzhBajBOS3ZaaVNKaWxOU3FId0dMSXZCSWJNcVpNM0hNWUdxQjJqckIza1NuYWoyNWxqVWVrZ3pJMjJWYzdfU3RyNGxuS0NqbDU2ZV9nSkY3VTdILU5WdW1oRUh2aFhVVEFGUUQ5OTlYS2d0SU9MdTFSQWpDQTBYb0ktTHdtSkhrak5PXy1ZTWNIbUt3?oc=5,The Hope Newspaper,akure,1,news_reported_physical_impact
2026-07-09T07:00:00+00:00,Akwa Ibom,Uyo,5.03890,7.90980,"Thursday Flood Disaster: Uyo Residents Lose Property Worth Millions, Students Flee Flooded UNIUYO Hostel - Independent Newspaper Nigeria",https://news.google.com/rss/articles/CBMixAFBVV95cUxNMzJsSlVqUy1YWEVuQWNlOUt3OXdpU3Vkd3Vudlh5MnY2TnZHQnF2a0ktOW1USU8zc2NKUTVzb285Tkt2Y0JhM2I1Q0FXRTJCY1lXQnl2bTN0VHJ3S1V5TTZjSTkyc29lZERTVERtLUxUbmRDVkVjUmlDOTdSYzFWbUhvbU5LUEZVTFlrdEhkSnRGSVNQY3dPSEZaOEVMcXhxbHFvSHJMVHMxVjJNaEhieUJpWEp1V2RJUmktd0JqVEZoM0JS?oc=5,Independent Newspaper Nigeria,uyo,1,news_reported_physical_impact
